Date,hmm_regime,gbm_regime,tsfm_regime,momo_regime,fold,momo_side,hmm_side,gbm_side,tsfm_side,votes_up,tier,flip_move,gold_side,leg_id,run_len,gold_side_fwd10,gold_side_fwd20,gold_side_fwd60,flips_within_lag,momo_hit,n_side_agree
2015-10-14,2,0,0,4,0,-1,1,1,1,3,mixed,0.0005365795313578836,1,13,1,1.0,-1.0,-1.0,0.0,0.0,1
2015-10-15,2,1,1,1,0,1,1,1,1,5,mixed,0.016631602197441753,1,13,1,1.0,-1.0,-1.0,0.0,1.0,4
2015-10-16,3,1,1,1,0,1,-1,1,1,5,mixed,0.0343161038239963,1,13,2,1.0,-1.0,-1.0,0.0,1.0,3
2015-10-19,3,1,1,1,0,1,-1,1,1,5,mixed,0.022919261119454193,1,13,3,1.0,-1.0,-1.0,0.0,1.0,3
2015-10-20,3,1,1,2,0,1,-1,1,1,5,mixed,0.025039750979618525,1,13,4,-1.0,-1.0,-1.0,1.0,1.0,3
2015-10-21,3,1,1,2,0,1,-1,1,1,5,mixed,0.011446593768146385,1,13,5,-1.0,-1.0,-1.0,1.0,1.0,3
2015-10-22,3,1,1,2,0,1,-1,1,1,6,lean,0.0263749023802633,1,13,6,-1.0,-1.0,-1.0,1.0,1.0,3
2015-10-23,3,1,1,2,0,1,-1,1,1,7,strong,0.03745552450035072,1,13,7,-1.0,-1.0,-1.0,1.0,1.0,3
2015-10-26,3,1,1,2,0,1,-1,1,1,7,strong,0.03554060799513448,1,13,8,-1.0,-1.0,-1.0,1.0,1.0,3
2015-10-27,3,1,1,2,0,1,-1,1,1,7,strong,0.0301080669378041,1,13,9,-1.0,-1.0,-1.0,1.0,1.0,3
2015-10-28,3,1,1,2,0,1,-1,1,1,7,strong,0.0451275946791333,1,13,10,-1.0,-1.0,-1.0,1.0,1.0,3
2015-10-29,3,1,1,2,0,1,-1,1,1,7,strong,0.03137371661826227,1,13,11,-1.0,-1.0,-1.0,1.0,1.0,3
2015-10-30,3,1,1,2,0,1,-1,1,1,7,strong,0.02319798480474977,1,13,12,-1.0,-1.0,-1.0,1.0,1.0,3
2015-11-02,3,1,1,2,0,1,-1,1,1,8,unanimous,0.033454534357508336,1,13,13,-1.0,-1.0,-1.0,1.0,1.0,3
2015-11-03,3,1,1,2,0,1,-1,1,1,8,unanimous,0.03745397317657406,-1,14,14,-1.0,-1.0,-1.0,0.0,0.0,3
2015-11-04,3,1,1,2,0,1,-1,1,1,8,unanimous,0.039656432621202775,-1,14,15,-1.0,-1.0,-1.0,0.0,0.0,3
2015-11-05,3,1,1,2,0,1,-1,1,1,8,unanimous,0.030200060353247404,-1,14,16,-1.0,-1.0,-1.0,0.0,0.0,3
2015-11-06,3,1,1,2,0,1,-1,1,1,8,unanimous,0.029865274045563606,-1,14,17,-1.0,-1.0,-1.0,0.0,0.0,3
2015-11-09,3,1,3,2,0,1,-1,1,-1,7,strong,0.02034847532391304,-1,14,18,-1.0,-1.0,-1.0,0.0,0.0,2
2015-11-10,3,1,1,2,0,1,-1,1,1,7,strong,0.02197850839210802,-1,14,19,-1.0,-1.0,-1.0,0.0,0.0,3
2015-11-11,3,1,1,2,0,1,-1,1,1,6,lean,0.01901136625098876,-1,14,20,-1.0,-1.0,-1.0,0.0,0.0,3
2015-11-12,3,1,3,2,0,1,-1,1,-1,4,mixed,0.00533513445162237,-1,14,21,-1.0,-1.0,-1.0,0.0,0.0,2
2015-11-13,0,2,0,5,0,-1,1,1,1,2,lean,0.005626177048242198,-1,14,1,-1.0,-1.0,1.0,0.0,1.0,1
2015-11-16,0,1,0,2,0,1,1,1,1,5,mixed,0.009530841634111775,-1,14,1,-1.0,-1.0,1.0,0.0,0.0,4
2015-11-17,0,2,0,0,0,1,1,1,1,5,mixed,0.009593025124895793,-1,14,2,-1.0,-1.0,1.0,0.0,0.0,4
2015-11-18,3,1,1,0,0,1,-1,1,1,7,strong,0.027578928632659316,-1,14,3,-1.0,-1.0,1.0,0.0,0.0,3
2015-11-19,3,1,1,0,0,1,-1,1,1,7,strong,0.023049968244547858,-1,14,4,-1.0,-1.0,1.0,0.0,0.0,3
2015-11-20,3,1,1,0,0,1,-1,1,1,7,strong,0.026483554067097348,-1,14,5,-1.0,-1.0,1.0,0.0,0.0,3
2015-11-23,3,1,1,0,0,1,-1,1,1,8,unanimous,0.022731280407337517,-1,14,6,-1.0,-1.0,1.0,0.0,0.0,3
2015-11-24,3,1,1,0,0,1,-1,1,1,8,unanimous,0.021438659233549706,-1,14,7,-1.0,-1.0,1.0,0.0,0.0,3
2015-11-25,3,1,3,0,0,1,-1,1,-1,7,strong,0.019236443753204657,-1,14,8,-1.0,-1.0,1.0,0.0,0.0,2
2015-11-27,1,1,1,0,0,1,1,1,1,8,unanimous,0.02111857005141049,-1,14,9,-1.0,-1.0,1.0,0.0,0.0,4
2015-11-30,1,2,1,0,0,1,1,1,1,7,strong,0.022063791690854706,-1,14,10,-1.0,-1.0,1.0,0.0,0.0,4
2015-12-01,1,2,1,0,0,1,1,1,1,7,strong,0.023513382840406827,-1,14,11,-1.0,-1.0,1.0,0.0,0.0,4
2015-12-02,1,2,1,0,0,1,1,1,1,7,strong,0.013979287535457185,-1,14,12,-1.0,-1.0,1.0,0.0,0.0,4
2015-12-03,0,2,2,3,0,-1,1,1,1,3,mixed,0.007095563533291882,-1,14,1,-1.0,-1.0,1.0,0.0,1.0,1
2015-12-04,3,2,2,0,0,1,-1,1,1,7,strong,0.01294009871068924,-1,14,1,-1.0,-1.0,1.0,0.0,0.0,3
2015-12-07,0,2,2,0,0,1,1,1,1,6,lean,0.006035955559889894,-1,14,2,-1.0,-1.0,1.0,0.0,0.0,4
2015-12-08,0,2,2,4,0,-1,1,1,1,3,mixed,0.00036337798482377615,-1,14,1,-1.0,-1.0,1.0,0.0,1.0,1
2015-12-09,0,2,2,4,0,-1,1,1,1,3,mixed,0.008042186956990216,-1,14,2,-1.0,-1.0,1.0,0.0,1.0,1
2015-12-10,0,2,0,4,0,-1,1,1,1,3,mixed,0.005623235051996245,-1,14,3,-1.0,-1.0,1.0,0.0,1.0,1
2015-12-11,0,2,0,4,0,-1,1,1,1,1,strong,0.016696718629011675,-1,14,4,-1.0,-1.0,1.0,0.0,1.0,1
2015-12-14,0,2,0,4,0,-1,1,1,1,1,strong,0.007024830320827569,-1,14,5,-1.0,-1.0,1.0,0.0,1.0,1
2015-12-15,0,2,0,4,0,-1,1,1,1,3,mixed,0.004786071842154183,-1,14,6,-1.0,-1.0,1.0,0.0,1.0,1
2015-12-16,3,2,3,1,0,1,-1,1,-1,7,strong,0.01091623833584865,-1,14,1,-1.0,-1.0,1.0,0.0,0.0,2
2015-12-17,0,3,0,4,0,-1,1,-1,1,3,mixed,0.0037857585294052143,-1,14,1,-1.0,-1.0,1.0,0.0,1.0,2
2015-12-18,0,5,0,4,0,-1,1,-1,1,1,strong,0.028138524383460872,-1,14,2,-1.0,-1.0,1.0,0.0,1.0,2
2015-12-21,0,3,0,4,0,-1,1,-1,1,1,strong,0.02001928960442645,-1,14,3,-1.0,-1.0,1.0,0.0,1.0,2
2015-12-22,0,3,3,4,0,-1,1,-1,-1,2,lean,0.010104193513671422,-1,14,4,-1.0,-1.0,1.0,0.0,1.0,3
2015-12-23,0,3,3,1,0,1,1,-1,-1,6,lean,0.007328511760389733,-1,14,1,-1.0,-1.0,1.0,0.0,0.0,2
2015-12-24,0,3,3,1,0,1,1,-1,-1,5,mixed,0.004250389282399625,-1,14,2,-1.0,-1.0,1.0,0.0,0.0,2
2015-12-28,0,3,3,1,0,1,1,-1,-1,5,mixed,0.0012487886483198984,-1,14,3,-1.0,-1.0,1.0,0.0,0.0,2
2015-12-29,3,3,3,1,0,1,-1,-1,-1,7,strong,0.012275665884332487,-1,14,4,-1.0,-1.0,1.0,0.0,0.0,1
2015-12-30,0,3,3,2,0,1,1,-1,-1,6,lean,0.005714276835697363,-1,14,5,-1.0,-1.0,1.0,0.0,0.0,2
2015-12-31,0,3,3,5,0,-1,1,-1,-1,2,lean,0.007209519742881199,-1,14,1,-1.0,-1.0,1.0,0.0,1.0,3
2016-01-04,0,3,0,5,0,-1,1,-1,1,1,strong,0.01836379834653812,-1,14,2,-1.0,-1.0,1.0,0.0,1.0,2
2016-01-05,0,3,0,3,0,-1,1,-1,1,2,lean,0.014653131044899403,-1,14,3,-1.0,-1.0,1.0,0.0,1.0,2
2016-01-06,0,4,0,3,0,-1,1,-1,1,0,unanimous,0.026541365696344688,-1,14,4,-1.0,-1.0,1.0,0.0,1.0,2
2016-01-07,4,4,4,3,0,-1,-1,-1,-1,0,unanimous,0.04947521040729308,-1,14,5,-1.0,-1.0,1.0,0.0,1.0,4
2016-01-08,4,4,4,3,0,-1,-1,-1,-1,0,unanimous,0.065342353608417,-1,14,6,-1.0,-1.0,1.0,0.0,1.0,4
2016-01-11,4,4,4,3,0,-1,-1,-1,-1,0,unanimous,0.0654880506865807,-1,14,7,-1.0,-1.0,1.0,0.0,1.0,4
2016-01-12,4,4,4,3,0,-1,-1,-1,-1,0,unanimous,0.04393707537124403,-1,14,8,-1.0,-1.0,1.0,0.0,1.0,4
2016-01-13,4,4,4,3,0,-1,-1,-1,-1,0,unanimous,0.07556021004349067,-1,14,9,-1.0,1.0,1.0,0.0,1.0,4
2016-01-14,4,4,4,3,0,-1,-1,-1,-1,0,unanimous,0.06157189580439226,-1,14,10,-1.0,1.0,1.0,0.0,1.0,4
2016-01-15,4,4,4,3,0,-1,-1,-1,-1,0,unanimous,0.08325342268697167,-1,14,11,-1.0,1.0,1.0,0.0,1.0,4
2016-01-19,4,4,4,3,0,-1,-1,-1,-1,0,unanimous,0.07314505619213252,-1,14,12,-1.0,1.0,1.0,0.0,1.0,4
2016-01-20,4,4,4,3,0,-1,-1,-1,-1,0,unanimous,0.0846433976768477,-1,14,13,-1.0,1.0,1.0,0.0,1.0,4
2016-01-21,4,4,4,3,0,-1,-1,-1,-1,0,unanimous,0.08114173905389066,-1,14,14,-1.0,1.0,1.0,0.0,1.0,4
2016-01-22,4,4,4,3,0,-1,-1,-1,-1,0,unanimous,0.056722205062630815,-1,14,15,-1.0,1.0,1.0,0.0,1.0,4
2016-01-25,4,4,4,3,0,-1,-1,-1,-1,0,unanimous,0.07160054374157165,-1,14,16,-1.0,1.0,1.0,0.0,1.0,4
2016-01-26,4,4,4,4,0,-1,-1,-1,-1,0,unanimous,0.05645975428912875,-1,14,17,-1.0,1.0,1.0,0.0,1.0,4
2016-01-27,4,4,4,4,0,-1,-1,-1,-1,0,unanimous,0.0678200009909844,-1,14,18,-1.0,1.0,1.0,0.0,1.0,4
2016-01-28,4,4,4,4,0,-1,-1,-1,-1,1,strong,0.0615851960882603,-1,14,19,1.0,1.0,1.0,1.0,1.0,4
2016-01-29,2,4,4,4,0,-1,1,-1,-1,2,lean,0.03579017412113572,-1,14,20,1.0,1.0,1.0,1.0,1.0,3
2016-02-01,2,4,4,4,0,-1,1,-1,-1,2,lean,0.03609754939931609,-1,14,21,1.0,1.0,1.0,1.0,1.0,3
2016-02-02,2,4,2,4,0,-1,1,-1,1,1,strong,0.05587403795378321,-1,14,22,1.0,1.0,1.0,1.0,1.0,2
2016-02-03,2,4,2,3,0,-1,1,-1,1,2,lean,0.05036908950565322,-1,14,23,1.0,1.0,1.0,1.0,1.0,2
2016-02-04,2,5,2,3,0,-1,1,-1,1,2,lean,0.03905612806431247,-1,14,24,1.0,1.0,1.0,1.0,1.0,2
2016-02-05,2,3,2,3,0,-1,1,-1,1,0,unanimous,0.04810889700571597,-1,14,25,1.0,1.0,1.0,1.0,1.0,2
2016-02-08,2,5,5,3,0,-1,1,-1,-1,0,unanimous,0.060838537995205444,-1,14,26,1.0,1.0,1.0,1.0,1.0,3
2016-02-09,4,5,5,3,0,-1,-1,-1,-1,0,unanimous,0.058791054239837104,-1,14,27,1.0,1.0,1.0,1.0,1.0,4
2016-02-10,4,4,4,3,0,-1,-1,-1,-1,0,unanimous,0.056773560178175364,-1,14,28,1.0,1.0,1.0,1.0,1.0,4
2016-02-11,4,5,4,3,0,-1,-1,-1,-1,0,unanimous,0.06755073155417057,1,15,29,1.0,1.0,1.0,0.0,0.0,4
2016-02-12,4,4,4,3,0,-1,-1,-1,-1,0,unanimous,0.04416605258400619,1,15,30,1.0,1.0,1.0,0.0,0.0,4
2016-02-16,2,4,2,3,0,-1,1,-1,1,2,lean,0.024382656977204764,1,15,31,1.0,1.0,1.0,0.0,0.0,2
2016-02-17,2,3,2,3,0,-1,1,-1,1,3,mixed,0.0058270860568225835,1,15,32,1.0,1.0,1.0,0.0,0.0,2
2016-02-18,2,3,2,3,0,-1,1,-1,1,3,mixed,0.009489378994224085,1,15,33,1.0,1.0,1.0,0.0,0.0,2
2016-02-19,2,0,0,3,0,-1,1,1,1,3,mixed,0.008134253823143478,1,15,34,1.0,1.0,1.0,0.0,0.0,1
2016-02-22,2,0,0,0,0,1,1,1,1,4,mixed,0.00782713727211548,1,15,1,1.0,1.0,1.0,0.0,1.0,4
2016-02-23,2,0,0,3,0,-1,1,1,1,3,mixed,0.003100233911838446,1,15,1,1.0,1.0,1.0,0.0,0.0,1
2016-02-24,2,0,0,1,0,1,1,1,1,4,mixed,0.0031900746316315676,1,15,1,1.0,1.0,1.0,0.0,1.0,4
2016-02-25,2,0,0,1,0,1,1,1,1,4,mixed,0.016039773532584234,1,15,2,1.0,1.0,1.0,0.0,1.0,4
2016-02-26,2,0,0,0,0,1,1,1,1,4,mixed,0.015863359983638525,1,15,3,1.0,1.0,1.0,0.0,1.0,4
2016-02-29,2,0,2,3,0,-1,1,1,1,3,mixed,0.0041454743206508216,1,15,1,1.0,1.0,1.0,0.0,0.0,1
2016-03-01,2,2,2,0,0,1,1,1,1,5,mixed,0.019698218810644486,1,15,1,1.0,1.0,1.0,0.0,1.0,4
2016-03-02,3,2,3,0,0,1,-1,1,-1,5,mixed,0.03001837768307969,1,15,2,1.0,1.0,1.0,0.0,1.0,2
2016-03-03,3,2,3,0,0,1,-1,1,-1,5,mixed,0.03791013716957692,1,15,3,1.0,1.0,1.0,0.0,1.0,2
2016-03-04,3,2,3,0,0,1,-1,1,-1,6,lean,0.04110518619538994,1,15,4,1.0,1.0,1.0,0.0,1.0,2
2016-03-07,3,1,3,0,0,1,-1,1,-1,6,lean,0.028105272106126344,1,15,5,1.0,1.0,1.0,0.0,1.0,2
2016-03-08,3,3,3,0,0,1,-1,-1,-1,5,mixed,0.025567778959039833,1,15,6,1.0,1.0,1.0,0.0,1.0,1
2016-03-09,3,3,3,0,0,1,-1,-1,-1,5,mixed,0.02710477136839584,1,15,7,1.0,1.0,1.0,0.0,1.0,1
2016-03-10,3,1,3,0,0,1,-1,1,-1,5,mixed,0.019602284371097567,1,15,8,1.0,1.0,1.0,0.0,1.0,2
2016-03-11,3,1,1,0,0,1,-1,1,1,8,unanimous,0.035688415557732056,1,15,9,1.0,1.0,1.0,0.0,1.0,3
2016-03-14,3,1,1,0,0,1,-1,1,1,7,strong,0.03464899204293148,1,15,10,1.0,1.0,1.0,0.0,1.0,3
2016-03-15,3,1,1,0,0,1,-1,1,1,6,lean,0.024849994573030387,1,15,11,1.0,1.0,1.0,0.0,1.0,3
2016-03-16,3,1,1,0,0,1,-1,1,1,7,strong,0.027967247290418995,1,15,12,1.0,1.0,1.0,0.0,1.0,3
2016-03-17,3,1,1,1,0,1,-1,1,1,8,unanimous,0.03151460569494813,1,15,13,1.0,1.0,1.0,0.0,1.0,3
2016-03-18,3,1,1,1,0,1,-1,1,1,8,unanimous,0.03260903065279086,1,15,14,1.0,1.0,1.0,0.0,1.0,3
2016-03-21,3,1,1,1,0,1,-1,1,1,8,unanimous,0.030891468735985694,1,15,15,1.0,1.0,1.0,0.0,1.0,3
2016-03-22,3,1,1,1,0,1,-1,1,1,7,strong,0.03441313171147009,1,15,16,1.0,1.0,1.0,0.0,1.0,3
2016-03-23,3,1,1,1,0,1,-1,1,1,7,strong,0.023297353124366205,1,15,17,1.0,1.0,1.0,0.0,1.0,3
2016-03-24,3,1,1,1,0,1,-1,1,1,7,strong,0.02277571856326921,1,15,18,1.0,1.0,1.0,0.0,1.0,3
2016-03-28,3,1,1,1,0,1,-1,1,1,7,strong,0.0201167541289623,1,15,19,1.0,1.0,1.0,0.0,1.0,3
2016-03-29,3,1,1,1,0,1,-1,1,1,7,strong,0.02900986531045313,1,15,20,1.0,1.0,1.0,0.0,1.0,3
2016-03-30,3,1,1,1,0,1,-1,1,1,8,unanimous,0.03348377638285571,1,15,21,1.0,1.0,1.0,0.0,1.0,3
2016-03-31,3,1,1,1,0,1,-1,1,1,8,unanimous,0.03169640529145634,1,15,22,1.0,1.0,1.0,0.0,1.0,3
2016-04-01,3,1,1,1,0,1,-1,1,1,8,unanimous,0.03798393967487246,1,15,23,1.0,1.0,1.0,0.0,1.0,3
2016-04-04,3,1,1,1,0,1,-1,1,1,8,unanimous,0.03501671100509929,1,15,24,1.0,1.0,1.0,0.0,1.0,3
2016-04-05,1,1,1,1,0,1,1,1,1,7,strong,0.02518861149926277,1,15,25,1.0,1.0,1.0,0.0,1.0,4
2016-04-06,1,1,1,1,0,1,1,1,1,8,unanimous,0.040300091488514767,1,15,26,1.0,1.0,1.0,0.0,1.0,4
2016-04-07,1,1,1,1,0,1,1,1,1,7,strong,0.02578469351379331,1,15,27,1.0,1.0,1.0,0.0,1.0,4
2016-04-08,1,1,1,2,0,1,1,1,1,8,unanimous,0.02658691635466859,1,15,28,1.0,1.0,1.0,0.0,1.0,4
2016-04-11,1,1,1,2,0,1,1,1,1,7,strong,0.02088246738079569,1,15,29,1.0,1.0,1.0,0.0,1.0,4
2016-04-12,1,1,1,2,0,1,1,1,1,8,unanimous,0.028048389452116296,1,15,30,1.0,1.0,1.0,0.0,1.0,4
2016-04-13,1,1,1,2,0,1,1,1,1,8,unanimous,0.03566421675840037,1,15,31,1.0,1.0,1.0,0.0,1.0,4
2016-04-14,1,1,1,2,0,1,1,1,1,8,unanimous,0.03391536261164407,1,15,32,1.0,1.0,1.0,0.0,1.0,4
2016-04-15,1,1,1,2,0,1,1,1,1,8,unanimous,0.03222348579475587,1,15,33,1.0,1.0,1.0,0.0,1.0,4
2016-04-18,1,1,1,2,0,1,1,1,1,8,unanimous,0.03850465709758877,1,15,34,1.0,1.0,1.0,0.0,1.0,4
2016-04-19,1,1,1,2,0,1,1,1,1,8,unanimous,0.04141925187764983,1,15,35,1.0,1.0,1.0,0.0,1.0,4
2016-04-20,1,1,1,2,0,1,1,1,1,8,unanimous,0.04207211699476876,1,15,36,1.0,1.0,1.0,0.0,1.0,4
2016-04-21,1,1,1,2,0,1,1,1,1,8,unanimous,0.0370200361925106,1,15,37,1.0,1.0,1.0,0.0,1.0,4
2016-04-22,1,1,1,2,0,1,1,1,1,8,unanimous,0.036958487880761504,1,15,38,1.0,1.0,1.0,0.0,1.0,4
2016-04-25,1,1,1,2,0,1,1,1,1,8,unanimous,0.035113318210988065,1,15,39,1.0,1.0,1.0,0.0,1.0,4
2016-04-26,1,1,1,2,0,1,1,1,1,8,unanimous,0.03689009879490546,1,15,40,1.0,1.0,1.0,0.0,1.0,4
2016-04-27,1,1,1,2,0,1,1,1,1,8,unanimous,0.038494939268186146,1,15,41,1.0,1.0,1.0,0.0,1.0,4
2016-04-28,1,1,1,2,0,1,1,1,1,6,lean,0.02957022547577781,1,15,42,1.0,1.0,1.0,0.0,1.0,4
2016-04-29,1,1,1,2,0,1,1,1,1,5,mixed,0.024708712263989074,1,15,43,1.0,1.0,1.0,0.0,1.0,4
2016-05-02,1,1,1,2,0,1,1,1,1,7,strong,0.032409075388070474,1,15,44,1.0,1.0,1.0,0.0,1.0,4
2016-05-03,1,1,1,2,0,1,1,1,1,6,lean,0.024050261480668245,1,15,45,1.0,1.0,1.0,0.0,1.0,4
2016-05-04,1,1,1,0,0,1,1,1,1,4,mixed,0.01749822848077731,1,15,46,1.0,1.0,1.0,0.0,1.0,4
2016-05-05,1,1,1,0,0,1,1,1,1,5,mixed,0.0156192864275575,1,15,47,1.0,1.0,1.0,0.0,1.0,4
2016-05-06,1,1,1,0,0,1,1,1,1,5,mixed,0.017096748780272453,1,15,48,1.0,1.0,1.0,0.0,1.0,4
2016-05-09,1,1,1,0,0,1,1,1,1,5,mixed,0.01595919301088522,1,15,49,1.0,1.0,1.0,0.0,1.0,4
2016-05-10,1,3,1,0,0,1,1,-1,1,7,strong,0.02651537162664197,1,15,50,1.0,1.0,1.0,0.0,1.0,3
2016-05-11,1,0,1,0,0,1,1,1,1,4,mixed,0.01556739930458828,1,15,51,1.0,1.0,1.0,0.0,1.0,4
2016-05-12,1,0,1,0,0,1,1,1,1,4,mixed,0.014270332447140488,1,15,52,1.0,1.0,1.0,0.0,1.0,4
2016-05-13,1,0,0,0,0,1,1,1,1,4,mixed,0.004630140006391614,1,15,53,1.0,1.0,1.0,0.0,1.0,4
2016-05-16,1,0,1,0,0,1,1,1,1,5,mixed,0.013230265314124079,1,15,54,1.0,1.0,1.0,0.0,1.0,4
2016-05-17,0,0,0,0,0,1,1,1,1,4,mixed,0.002852150027816358,1,15,55,1.0,1.0,1.0,0.0,1.0,4
2016-05-18,0,0,0,0,0,1,1,1,1,4,mixed,0.0020142401725112835,1,15,56,1.0,1.0,1.0,0.0,1.0,4
2016-05-19,0,0,0,3,0,-1,1,1,1,3,mixed,0.002677724456712438,1,15,1,1.0,1.0,-1.0,0.0,0.0,1
2016-05-20,0,0,0,0,0,1,1,1,1,4,mixed,0.00259222459905728,1,15,1,1.0,1.0,-1.0,0.0,1.0,4
2016-05-23,0,0,0,3,0,-1,1,1,1,3,mixed,0.00035509227519758824,1,15,1,1.0,1.0,-1.0,0.0,0.0,1
2016-05-24,1,0,1,1,0,1,1,1,1,6,lean,0.012200944707830175,1,15,1,1.0,1.0,-1.0,0.0,1.0,4
2016-05-25,1,2,1,1,0,1,1,1,1,7,strong,0.018250677164293738,1,15,2,1.0,1.0,-1.0,0.0,1.0,4
2016-05-26,1,3,1,1,0,1,1,-1,1,8,unanimous,0.017199937557160427,1,15,3,1.0,1.0,-1.0,0.0,1.0,3
2016-05-27,1,3,3,1,0,1,1,-1,-1,8,unanimous,0.024987409496670665,1,15,4,1.0,1.0,-1.0,0.0,1.0,2
2016-05-31,1,2,1,1,0,1,1,1,1,8,unanimous,0.01882796805341813,1,15,5,1.0,1.0,-1.0,0.0,1.0,4
2016-06-01,1,3,1,1,0,1,1,-1,1,8,unanimous,0.024827023501730938,1,15,6,1.0,1.0,-1.0,0.0,1.0,3
2016-06-02,1,2,1,1,0,1,1,1,1,8,unanimous,0.02737429325379548,1,15,7,1.0,1.0,-1.0,0.0,1.0,4
2016-06-03,1,2,1,1,0,1,1,1,1,8,unanimous,0.028149684416301612,1,15,8,1.0,1.0,-1.0,0.0,1.0,4
2016-06-06,1,3,1,1,0,1,1,-1,1,8,unanimous,0.027064366874483436,1,15,9,1.0,1.0,-1.0,0.0,1.0,3
2016-06-07,1,3,1,1,0,1,1,-1,1,8,unanimous,0.030343703894127105,1,15,10,1.0,1.0,-1.0,0.0,1.0,3
2016-06-08,1,2,1,1,0,1,1,1,1,8,unanimous,0.02412983497512733,1,15,11,1.0,1.0,-1.0,0.0,1.0,4
2016-06-09,1,3,1,1,0,1,1,-1,1,8,unanimous,0.024117467431644002,1,15,12,1.0,1.0,-1.0,0.0,1.0,3
2016-06-10,1,0,1,1,0,1,1,1,1,8,unanimous,0.015247563247022367,1,15,13,1.0,1.0,-1.0,0.0,1.0,4
2016-06-13,1,0,1,1,0,1,1,1,1,5,mixed,0.015608049949329628,1,15,14,1.0,1.0,-1.0,0.0,1.0,4
2016-06-14,1,0,1,1,0,1,1,1,1,5,mixed,0.004172925604119526,1,15,15,1.0,1.0,-1.0,0.0,1.0,4
2016-06-15,1,0,0,2,0,1,1,1,1,4,mixed,0.009606518148081111,1,15,16,1.0,1.0,-1.0,0.0,1.0,4
2016-06-16,1,0,1,2,0,1,1,1,1,5,mixed,0.013565965928002632,1,15,17,1.0,1.0,-1.0,0.0,1.0,4
2016-06-17,1,2,1,2,0,1,1,1,1,4,mixed,0.015053896776613396,1,15,18,1.0,1.0,-1.0,0.0,1.0,4
2016-06-20,1,0,1,2,0,1,1,1,1,6,lean,0.014846961065942632,1,15,19,1.0,1.0,-1.0,0.0,1.0,4
2016-06-21,1,0,1,2,0,1,1,1,1,6,lean,0.01956046971681369,1,15,20,1.0,1.0,-1.0,0.0,1.0,4
2016-06-22,1,0,0,0,0,1,1,1,1,6,lean,0.0045025739279183075,1,15,21,1.0,1.0,-1.0,0.0,1.0,4
2016-06-23,1,0,1,0,0,1,1,1,1,7,strong,0.017441623484699686,1,15,22,1.0,1.0,-1.0,0.0,1.0,4
2016-06-24,0,4,0,3,0,-1,1,-1,1,2,lean,0.019612369376674987,1,15,1,1.0,1.0,-1.0,0.0,0.0,2
2016-06-27,0,5,0,3,0,-1,1,-1,1,0,unanimous,0.03810418204492527,1,15,2,1.0,1.0,-1.0,0.0,0.0,2
2016-06-28,0,4,4,3,0,-1,1,-1,-1,2,lean,0.019236360644624195,1,15,3,1.0,1.0,-1.0,0.0,0.0,3
2016-06-29,0,4,0,3,0,-1,1,-1,1,3,mixed,0.00035251643681566414,1,15,4,1.0,1.0,-1.0,0.0,0.0,2
2016-06-30,0,5,0,0,0,1,1,-1,1,7,strong,0.011338930136812753,1,15,1,1.0,1.0,-1.0,0.0,1.0,3
2016-07-01,2,5,2,0,0,1,1,-1,1,8,unanimous,0.015088319363505742,1,15,2,1.0,1.0,-1.0,0.0,1.0,3
2016-07-05,2,4,4,0,0,1,1,-1,-1,7,strong,0.005303909391381145,1,15,3,1.0,1.0,-1.0,0.0,1.0,2
2016-07-06,2,4,4,0,0,1,1,-1,-1,7,strong,0.010235491362621918,1,15,4,1.0,1.0,-1.0,0.0,1.0,2
2016-07-07,2,4,2,0,0,1,1,-1,1,7,strong,0.009223207080927942,1,15,5,1.0,1.0,-1.0,0.0,1.0,3
2016-07-08,2,4,2,0,0,1,1,-1,1,8,unanimous,0.023816939119905678,1,15,6,1.0,1.0,-1.0,0.0,1.0,3
2016-07-11,2,3,3,0,0,1,1,-1,-1,8,unanimous,0.02702377316941551,1,15,7,1.0,1.0,-1.0,0.0,1.0,2
2016-07-12,2,5,2,0,0,1,1,-1,1,8,unanimous,0.03395682326989913,1,15,8,1.0,1.0,-1.0,0.0,1.0,3
2016-07-13,3,3,3,1,0,1,-1,-1,-1,8,unanimous,0.035824563739677795,1,15,9,1.0,1.0,-1.0,0.0,1.0,1
2016-07-14,3,3,3,1,0,1,-1,-1,-1,8,unanimous,0.04263431542461005,1,15,10,1.0,1.0,-1.0,0.0,1.0,1
2016-07-15,3,3,3,1,0,1,-1,-1,-1,8,unanimous,0.03604417297319973,1,15,11,1.0,1.0,-1.0,0.0,1.0,1
2016-07-18,3,3,3,1,0,1,-1,-1,-1,8,unanimous,0.03778557698392282,1,15,12,1.0,-1.0,-1.0,0.0,1.0,1
2016-07-19,3,3,3,1,0,1,-1,-1,-1,8,unanimous,0.03581273650192707,1,15,13,1.0,-1.0,-1.0,0.0,1.0,1
2016-07-20,3,3,3,1,0,1,-1,-1,-1,8,unanimous,0.0392219030210017,1,15,14,1.0,-1.0,-1.0,0.0,1.0,1
2016-07-21,3,3,3,1,0,1,-1,-1,-1,8,unanimous,0.0352002416373447,1,15,15,1.0,-1.0,-1.0,0.0,1.0,1
2016-07-22,3,3,3,1,0,1,-1,-1,-1,8,unanimous,0.0367259880908164,1,15,16,1.0,-1.0,-1.0,0.0,1.0,1
